id;pdfUrl;ref;author;recipient;title;placeId;placeName;date1;date2;date3;document;description;createdAt;updatedAt
2125;1871189200578;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Remete a conta das despesas que teve com a compra de sal e de mercúrio, utilizado para as feridas dos animais domésticos e também para os índios, que freqüentemente se machucam, além das folhas de vencimentos dos meses de abril e maio. Solicita os respectivos pagamentos.;2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1562.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2126;1871189200579;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Remete as folhas de vencimentos referentes aos meses de abril e maio (1878) e informa os serviços feitos no aldeamento que dirige, poucos devido ao período de chuvas. Reclama do isolamento de São Pedro de Alcântara (PR), devido ao mau estado das estradas, o que prejudica a exportação dos produtos, que acabam se estragando nos depósitos. Não existe anexo.;2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1562.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2127;1871189200580;BR APPR PB001;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Nomeação de Hipólito Alves de Araújo para o cargo de diretor-geral dos índios da província do Paraná.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2128;1871189200581;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;[MENEZES, Rodrigo Otávio de Oliveira] – presidente da província do Paraná;Envia a relação dos serviços efetuados durante os meses de março, abril e maio (1878) no aldeamento que dirige, bem como a folha de vencimentos dos empregados, para o respectivo pagamento. Não existem anexos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1562.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2129;1871189200582;BR APPR PB001;BORBA, Telêmaco Morocines – diretor interino do aldeamento do Paranapanema;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que, em 03/06/1878, assumiu a direção do aldeamento do Paranapanema (PR), abandonada no dia 01/06/1878 pelo antecessor [Gaudêncio Christóvão Machado]. Arrola os objetos existentes no local, bem como o estado dos mesmos. Relação em anexo.;2;Aldeamento do Paranapanema (PR).;;1878-06-06;;Microfilme: 1562.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2130;1871189200583;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Informa que, nessa data, recebeu a ambulância* de medicamentos vinda de Curitiba (PR) e que gastou 5$000 (cinco mil réis) com o seu transporte até o aldeamento -  solicita reembolso dessa quantia.";2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1562.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2131;1871189200584;BR APPR PB001;BORBA, Telêmaco Morocines – diretor interino do aldeamento do Paranapanema;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Faz relato sobre o estado do aldeamento, os empregados, os edifícios, gêneros alimentares, animais, catequese, escrituração e necessidades.;2;Aldeamento do Paranapanema (PR);;;;Microfilme: 1558.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2132;1871189200585;BR APPR PB001;ALMEIDA, Alberto Marques de – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras próximas ao aldeamento de São Jerônimo (PR). Em anexo, parecer favorável de Alberto, passado por frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1709.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2133;1871189200586;BR APPR PB001;CONCEIÇÃO, Missia Maria da – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no lugar denominado Porto de Cima (PR), no distrito do Jataí (PR), onde reside desde 1852. Em anexo, parecer favorável de Missia, passado por frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1709.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2134;1871189200587;BR APPR PB001;FERRAZ, Rozendo de Araújo – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Envia parecer do contador da Tesouraria da Fazenda da província do Paraná sobre ofício do diretor do aldeamento de São Pedro de Alcântara (PR), Timotheo de Castelnuovo, pedindo-lhe pagamento de 120$000 (cento e vinte mil réis) referente à compra de sal. Em anexo, ofício de frei Timotheo e o parecer do contador, Alfredo Caetano Munhoz.;2;Curitiba (PR);;1878-06-10;;Microfilme:1562.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2135;1871189200588;BR APPR PB001;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras;Responde ao aviso circular enviado pelo destinatário, pedindo-lhe informações sobre os terrenos pertencentes ao patrimônio dos aldeamentos extintos ou por extinguir na província do Paraná. Informa que os aldeamentos do Chagu (PR) e São Thomaz de Papanduva (PR) foram estabelecidos em terras devolutas pertencentes ao Estado e que, portanto, não existe patrimônio.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2136;1871189200589;BR APPR PB001;MENEZES, Rodrigo Octavio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;Informa que, em 31/05/1878, conforme autorização do Ministério da Agricultura, declarou extinto o aldeamento do Paranapanema (PR), ordenando ao diretor do aldeamento de São Jerônimo (PR) [Luiz de Cimitile] que arrecadasse todos os papéis e objetos e os levasse consigo, bem como os cinco índios lá remanescentes.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2137;1871189200590;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Afirma ser exorbitante a despesa de 120$000 (cento e vinte mil réis), apresentada pelo aldeamento do Paranapanema (PR), com a compra de seis cargas de sal, pois sempre foram compradas 12 cargas pelo mesmo valor.;2;Curitiba (PR);;;;Microfilme: 1562.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2138;1871189200591;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Informa que o ferro do aldeamento que dirige acabou e que é a ferraria de São Pedro de Alcântara (PR) que abastece a colônia militar do Jataí (PR) e o aldeamento de Santo Ignácio [do Paranapanema] (PR) com ferramentas como machados e foices -  solicita que lhe sejam enviadas 12 arrobas do metal, através do negociante Henrique José Pires Martins.";2;Aldeamento de São Pedro de Alcântara (PR).;;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2139;1871189200592;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Comunica que está enviando a correspondência do mês passado, que não pôde enviar antes para Castro (PR) -  informa, também, que os empregados do aldeamento que dirige estão construindo uma canoa e, assim que a terminarem, dará início a uma moenda de cana para os índios coroados* e de uma serra de água*.";2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme:;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2140;1871189200593;BR APPR PB001;ARAÚJO, Hipólito Alves de – diretor-geral dos índios da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Acusa recebimento de ofício informando que, por Decreto de 31/05/1878, foi nomeado diretor- geral dos índios da província do Paraná.;2;Palmeira (PR);;;;Microfilme: 1564.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2141;1871189200594;BR APPR PB001;BORBA, Telêmaco Morocines – diretor interino do aldeamento do Paranapanema;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Envia a folha de vencimentos dos empregados para o respectivo pagamento -  sugere que um empregado da Tesouraria da Fazenda da província do Paraná vá até os aldeamentos indígenas, para fiscalizar os trabalhos que aí estão sendo realizados, bem como agilizar o pagamento dos empregados, que ficam de seis a oito meses consecutivos sem receber. Não existe anexo.";2;Aldeamento do Paranapanema (PR).;;;;Microfilme: 1564.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2142;1871189200595;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;BRITO, Ernesto de Moura – secretário da presidência da província do Paraná;Devolve os livros que lhe foram remetidos [para assentamento dos filhos de escravos], de acordo com a lei de 28/09/1871 [Lei do Ventre Livre] e, junto, devolve o ofício que os acompanhou, enviado pelo presidente da província. Ofício em anexo.;2;Aldeamento de São Pedro de Alcântara (PR).;;1878-07-02;;Microfilme: 1564.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2143;1871189200596;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Comunica serviços efetuados no mês de junho de 1878 no aldeamento, e envia a folha de vencimentos dos empregados para o respectivo pagamento. Não existem anexos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1564.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2144;1871189200597;BR APPR PB001;ROUXINOL, Alexandre José Fernandes – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer pagamento das despesas com a hospedagem e sustento de nove índios guaranis*.;2;Curitiba (PR).;;;;Microfilme: 1709.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2145;1871189200598;BR APPR PB001;MENEZES, Rodrigo Octavio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras;Envia requerimento do administrador das obras da igreja matriz de Castro (PR), capitão José Joaquim Marques e Souza, que reclama quantia do espólio de frei Mathias de Gênova, entregue aos diretores dos aldeamentos indígenas existentes na província do Paraná.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2146;1871189200599;BR APPR PB001;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Solicita informar se foi devidamente comprovado o gasto da verba de 8:000$000 (oito contos de réis), entregue pelo Ministério da Agricultura ao frei Timótheo de Castelnuevo, diretor do aldeamento de São Pedro de Alcântara (PR), sendo 5:000$000 (cinco contos de réis) destinados à compra e transporte de objetos para aquele aldeamento e 3:000$000 (três contos de réis) para a construção de uma capela, bem como o excesso de despesa com a referida capela.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2147;1871189200600;BR APPR PB001;ARAÚJO, Hipólito Alves de – diretor-geral dos índios da província do Paraná e suplente do juiz municipal do termo de Palmeira;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Solicita um mês de licença para tratar de negócios particulares fora da província do Paraná.;2;Curitiba (PR);;;;Microfilme: 1718.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2148;1871189200601;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Informa que, por existir sobra da verba 'Catequese e Civilização dos Indios', pode ser paga a quantia de 132$000 (cento e trinta e dois mil réis) solicitada pelo diretor do extinto aldeamento do Paranapanema (PR), Gaudêncio Christóvão Machado, com a condição de que seja comprovado, pelo diretor do aldeamento de São Jerônimo (PR) [Luiz de Cimitile], que os objetos daquele estabelecimento foram remetidos para este último. Em anexo, parecer do contador substituto da Tesouraria da Fazenda, Antônio Ferreira da Costa Júnior.";2;Curitiba (PR);;1878-08-02;;Microfilme: 1566.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2149;1871189200602;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que exigiu, do diretor do aldeamento de São Pedro de Alcântara (PR) [Timotheo de Castelnuovo], a prestação de contas dos 5:000$000 (cinco contos de réis) recebidos do Tesouro Nacional, destinados à compra e ao transporte de objetos para aquele aldeamento. Informa, ainda, que o excedente da despesa sobre o adiantamento de 3:000$000 (três contos de réis), pelo dito diretor em 1872-1873, só aguarda autorização do Ministério da Agricultura e da Fazenda.;2;Curitiba (PR);;;;Microfilme: 1566.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2150;1871189200603;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que o antecessor do destinatário [Joaquim Bento de Oliveira Júnior] autorizou a despesa de 1:000$000 (um conto de réis) para a compra dos objetos necessários ao aldeamento que dirige, porém, essa quantia excedeu em 27$500 (vinte e sete mil e quinhentos réis), do que pede pagamento.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1566.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2151;1871189200604;BR APPR PB001;MENEZES, Rodrigo Octavio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras;"Informa que os índios de Guarapuava (PR) e Palmas (PR), outrora bastante civilizados devido à presença dos caciques* Vitorino Condá e Veri, estão agora praticando hostilidades contra a população do local, uma vez que aqueles dois caciques faleceram -  solicita autorização para nomear novos caciques, com uma gratificação mensal de 20$000 (vinte mil réis) cada um.";2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2152;1871189200605;BR APPR PB001;TORRES, Gabriel de Almeida – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer pagamento da despesa com a alimentação de dez índios no mês de julho (1878).;2;Curitiba (PR);;;;Microfilme: 1718.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2153;1871189200606;BR APPR PB001;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Públicas;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Autoriza indenizar o capitão José Joaquim Marques e Souza, administrador das obras da igreja matriz de Castro (PR), da quantia de 766$500 (setecentos e sessenta e seis mil e quinhentos réis), que pertenciam ao espólio do frei Mathias de Gênova e entregues aos diretores dos aldeamentos de São Pedro de Alcântara (PR) e de São Jerônimo (PR).;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2154;1871189200607;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Informa que, por ainda existir crédito na verba 'Catequese e Civilização dos Indios', pode ser autorizada a despesa com a compra de 12 arrobas de ferro solicitadas pelo diretor do aldeamento de São Pedro de Alcântara (PR) [Timotheo de Castelnuovo]. Em anexo, parecer do contador da Tesouraria da Fazenda, Antônio Ferreira da Costa Júnior.";2;Curitiba (PR);;;;Microfilme: 1566.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2155;1871189200608;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que pode ser autorizada a compra de um maquinismo de serrar, solicitada pelo diretor do aldeamento de São Pedro de Alcântara (PR) [Timotheo de Castelnuovo] e, como não informou o custo, ordena que libere igual valor gasto com a compra de um engenho de cana. Consta parecer do contador da Tesouraria da Fazenda, Antônio Ferreira da Costa Júnior, em anexo.;2;Curitiba (PR);;1878-08-21;;Microfilme: 1566.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2156;1871189200609;BR APPR PB001;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Autoriza o pagamento da gratificação de 20$000 (vinte mil réis) mensais ao cacique* mais autorizado dos índios da região de Guarapuava (PR) e Palmas (PR), para a manutenção da tranqüilidade na região -  questiona se existem outros caciques que devam receber tal gratificação.";2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2157;1871189200610;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que Telêmaco Morocines Borba, diretor do extinto aldeamento do Paranapanema (PR), solicitou que lhe fosse abonada uma ajuda de custo pela viagem que teve de fazer até o referido aldeamento, cuja direção assumiu no dia 03/06/1878.;2;Curitiba (PR);;;;Microfilme: 1566.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2158;1871189200611;BR APPR PB001;CASTELNUOVO, Timotheo de – diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Remete folha de vencimentos dos empregados do aldeamento referente aos meses de julho e agosto (1878) -  informa, também, o estado das plantações, bastante danificadas pelas chuvas.";2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1568.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2159;1871189200612;BR APPR PB001;LOPES, Joaquim Francisco – ex-encarregado do aldeamento de São Thomaz de Papanduva;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Envia recibo comprobatório da entrega, a Basílio José Subtil, dos animais e objetos pertencentes ao extinto aldeamento de São Thomaz de Papanduva (PR) o qual é responsável, por sua vez, por encaminhá-los ao aldeamento de São Jerônimo (PR), dirigido por frei Luiz de Cimitile.;2;Curitiba (PR);;1878-09-11;;Microfilme: 1568.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2160;1871189200613;BR APPR PB001;COSTA, José Theodoro da – inspetor substituto da Tesouraria da Fazenda da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que parece justo o requerimento de Joaquim Francisco Lopes, ex-encarregado do extinto aldeamento de São Thomaz de Papanduva (PR), mas que convém saber a data em que o mesmo fez a entrega dos animais e objetos pertencentes ao referido aldeamento.;2;Curitiba (PR);;;;Microfilme: 1568.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2161;1871189200614;BR APPR PB001;LOPES, Joaquim Francisco – ex-encarregado do aldeamento de São Thomaz de Papanduva;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Solicita envio de petição ao Imperador para que o aldeamento de São Thomaz de Papanduva (PR) seja restabelecido.;2;Curitiba (PR).;;;;Microfilme: 1718.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2162;1871189200615;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Envia a relação dos serviços efetuados durante os meses de julho, agosto e setembro (1878) no aldeamento que dirige, bem como a folha de vencimentos dos empregados para o respectivo pagamento. Não existem anexos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1568.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2163;1871189200616;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Remete as folhas de vencimentos e informa que, devido às chuvas, as plantações foram prejudicadas -  porém, mesmo assim, terão uma boa colheita, faltando apenas compradores para os produtos do aldeamento. Não existe anexo.";2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1568.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2164;1871189200617;BR APPR PB001;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Aprova o meio proposto pela Tesouraria da Fazenda da província do Paraná para efetuar o pagamento das despesas feitas pelos aldeamentos indígenas, porém ordena que as mesmas sejam pagas somente quando tiverem sido calculadas de acordo com o crédito distribuído.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2165;1871189200618;BR APPR PB001;ARAÚJO, Hipólito Alves de – diretor-geral dos índios da província do Paraná;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Acusa recebimento de ofício autorizando o pagamento de 20$000 (vinte mil réis) mensais a cada um dos caciques* dos índios de Palmas (PR) e de Guarapuava (PR) -  diz não poder informar se existe outro cacique que mereça receber tal gratificação, porque seu antecessor [José Correa de Bittencourt] não lhe entregou nenhum livro -  solicita o arquivo da Diretoria Geral dos Índios da província.";2;Palmeira (PR);;;;Microfilme: 1568.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2166;1871189200619;BR APPR PB001;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e Obras Públicas;"Propõe a criação de uma colônia nacional e de uma indígena, na comarca de Guarapuava (PR), para aproveitar o trabalho dos indígenas e dos 'caboclos'. Informa que o Barão de Guarapuava [Antônio de Sá Camargo] também é favorável a essa criação, que custaria em torno de 15:000$000 (quinze contos de réis) aos cofres públicos.";2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2167;1871189200620;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Informa que, no dia 04/11/1878, os assalariados do aldeamento terminarão o novo caminho até os Campos Gerais (PR), com mantimentos de graça, poupando 14:000$000 (quatorze contos de réis) ao Governo. Comunica, ainda, que, em maio de 1879, irá fundar a Colônia Agrícola Brasileira.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1568.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2168;1871189200621;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Remete as folhas de vencimentos e informa que, devido às geadas, as plantações foram prejudicadas, sendo necessário refazer todas as roças, para evitar a fome. Não existe anexo.;2;Aldeamento de São Pedro de Alcântara (PR).;;;;Microfilme: 1703.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2169;1871189200622;BR APPR PB001;CLEVE, Luiz Daniel – juiz comissário de Guarapuava;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;"Informa ser urgente demarcar uma área apropriada para o aldeamento dos índios, que estão pedindo um terreno para cultivar e criar animais -  informa, ainda, que deve chegar a 300 o número de índios que 'buscam a sociedade e desejam o benefício da civilização'.";2;Guarapuava (PR);;;;Microfilme: 1703.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2170;1871189200623;BR APPR PB001;OLIVEIRA, Albino Cézar de – requerente;[MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná];Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde foi assalariado.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2171;1871189200624;BR APPR PB001;SAMPAIO, Paulino Borges de – requerente;[MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná];Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde foi assalariado.;2;Aldeamento de São Jerônimo (PR);;;;Microfilme: 1718.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2172;1871189200625;BR APPR PB001;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;SINIMBU, João Lins Vieira Cansansão de – ministro da Agricultura, Comércio e;Responde ao Aviso Circular do destinatário, que pede informações sobre as colônias particulares e provinciais e os aldeamentos indígenas da província do Paraná.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2173;1871189200626;BR APPR PB001;MONTEIRO, Frederico Soares – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2174;1871189200627;BR APPR PB001;LOUREIRO, Viridiano Estelita – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2175;1871189200628;BR APPR PB001;NEVES, Justino Ferreira das – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2176;1871189200629;BR APPR PB001;HENRIQUES, Everardo – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2177;1871189200630;BR APPR PB001;HENRIQUES, Messias – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2178;1871189200631;BR APPR PB001;ALMEIDA, Orlando Berthier Marques de – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há quatro anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
2179;1871189200632;BR APPR PB001;CONCEIÇÃO, Solidônia Maria da – requerente;MENEZES, Rodrigo Otávio de Oliveira – presidente da província do Paraná;Requer título de propriedade de uma seção de terras no aldeamento de São Jerônimo (PR), onde reside há mais de três anos.;2;Aldeamento de São Jerônimo (PR).;;;;Microfilme: 1718.5;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
